Unique_ID,Substitution,Library,Sublibrary,ScreeningPlate,ScreeningWell,MALDI,Msamples,Substrate,Abs,Aerror,Asamples,Fluoro,Ferror,Fsamples
H_C4-A10_RX_1_3_A05,C4-A10,RX,1,D4P2,D12,1331.5555322222224,6,Val,32.223619428118994,12.716894288378468,5,69.01103365848135,9.263140673702765,5
H_C4-A10_RX_1_3_E10,C4-A10,RX,1,D4P2,E08,1360.5913822222224,6,Gln,1.2729672142110418,1.2534509851057254,5,14.241265153035318,6.367712969325795,5
H_C4-A10_SL_1_2_A09,C4-A10,SL,1,D2P2,G04,1331.6502466666666,1,Val,-1.2992564600547756,1.8934603503539877,3,0.431240282375267,2.987487754008403,3
H_C1-A10_RX_1_3_A06,C1-A10,RX,1,D2P3,D08,991.4170866666666,2,NA,0.0437514178989226,1.4167418581177793,3,5.248249687845759,2.1611552306576773,3
H_C1-A10_RX_1_3_A03,C1-A10,RX,1,D2P3,D07,991.4170866666666,2,NA,1.9004934123635422,1.5953020978951868,3,10.00159031367985,2.356394491286361,3
H_C1-A10_RX_3_1_F09,C1-A10,RX,3,D3P2,F10,991.3705366666666,2,NA,3.0138073272632986,3.6951707160134366,3,7.158602823144213,3.0998007775991154,3
H_C1-A10_RX_3_1_F06,C1-A10,RX,3,D4P4,F06,1289.503576,5,Gly,2.4455444071047383,2.0751085308875648,5,12.019307584632429,5.534486400918713,5
H_C4-A10_SL_3_3_F05,C4-A10,SL,3,D4P1,H05,1345.6168744444444,6,Xle,-0.7240531309411984,0.9957560537388827,5,5.800678378658107,2.671093738045398,5
H_C1-A10_RX_3_1_F04,C1-A10,RX,3,D4P4,F05,1333.5391477777778,6,Thr,1.6784107978551692,4.016977735303362,5,19.50252904809141,8.324734479716176,5
H_C1-A10_RX_3_1_F05,C1-A10,RX,3,D3P2,F07,991.3862366666666,2,NA,0.48063898483798423,2.411042126324783,3,2.1838782083819823,3.61412182136284,3
H_C4-A10_SL_3_3_F01,C4-A10,SL,3,D1P2,E04,991.3938733333332,2,NA,2.860670415846979,1.3299442401546409,3,7.469066925745401,0.21797958492119146,3
H_C1-A10_RX_3_1_F01,C1-A10,RX,3,D3P2,F05,991.4094366666666,2,NA,-0.7653164567024083,3.394726483112296,3,1.2484943565677078,3.3708875889178667,3
H_C4-A10_RX_4_1_A03,C4-A10,RX,4,D4P4,A02,1331.618502222222,6,Val,46.01139854210622,15.554690034707999,5,81.40719284847417,14.361014550394268,5
H_C1-A10_RX_4_3_C04,C1-A10,RX,4,D2P4,D12,1289.4448499999999,2,Gly,-1.2597620984352715,1.7297566255017625,3,5.874116814288111,8.276282614728348,3
H_C1-A10_RX_4_3_C05,C1-A10,RX,4,D4P3,D11,1333.5329855555553,6,Thr,81.06576544203268,12.520120520792503,5,108.04255316611349,8.229151472873001,5
H_C4-A10_RX_4_1_A09,C4-A10,RX,4,D4P4,A03,1331.6071188888889,6,Val,36.4399085319561,13.79161575588914,5,72.10004744104053,15.728737244458049,5
H_C4-A10_SL_4_2_D06,C4-A10,SL,4,D1P2,H05,NA,0,NA,2.361820369887979,1.306818596348443,3,7.162048200312401,1.5823863957472688,3
H_C4-A10_SL_4_2_D01,C4-A10,SL,4,D4P2,A06,1303.6113693333332,5,Ala,5.9740198196829635,0.8925701000627732,5,30.112387685834346,4.031346252117272,5
H_C4-A10_SL_4_2_D03,C4-A10,SL,4,D4P2,A07,1303.5535146666666,5,Ala,2.8668260116928668,2.224245820169091,5,14.398617118781894,6.838961963148321,5
H_C4-A10_SL_4_2_H12,C4-A10,SL,4,D2P5,C12,1289.4140433333332,2,Gly,0.5527846473780296,1.9585953940618,4,4.7600061275566565,2.912427295167086,4
H_C4-A10_RX_3_1_H12,C4-A10,RX,3,D1P1,E09,1331.7542233333334,2,Val,-1.392287677758364,2.1163149334786633,3,8.451711385026142,1.7557820714200347,3
H_C4-A10_RX_1_3_B03,C4-A10,RX,1,D4P2,E02,1331.641098888889,6,Val,36.27558662784084,12.05589406631884,5,74.33892431122918,8.25354284371772,5
H_C4-A10_RX_4_2_F06,C4-A10,RX,4,D4P4,C09,1303.576802222222,6,Ala,1.781737106885504,2.218850586935688,5,20.611450570173943,4.659115782540261,5
H_C1-A10_SL_4_1_G10,C1-A10,SL,4,D3P3,G06,NA,0,NA,-1.8841638810767611,1.6796783350470514,3,3.866008348962995,1.8152724315628168,3
H_C4-A10_RX_1_3_B07,C4-A10,RX,1,D2P1,E12,1331.7229466666668,2,Val,11.266805314265957,5.4163603946126795,3,39.515969094783394,5.6570659568687285,3
H_C4-A10_RX_4_2_F02,C4-A10,RX,4,D3P1,H04,991.4955500000001,2,NA,72.94028282374272,8.565737665548758,3,78.85701854562633,9.726215789679204,3
H_C4-A10_RX_1_3_B05,C4-A10,RX,1,D4P2,E03,1379.6420822222224,6,Phe,23.253234844651434,10.055084385180072,5,58.894744319017015,10.189189456846746,5
H_C4-A10_RX_1_3_B04,C4-A10,RX,1,D2P1,E10,1331.7030966666666,2,Val,4.181716981605031,2.533927730716431,3,21.08177743233212,2.6291225896180515,3
H_C4-A10_SL_2_1_H10,C4-A10,SL,2,D1P1,F12,NA,0,NA,0.9539893971638072,3.2376398182133235,3,5.045778433208284,1.6608416528804222,3
H_C4-A10_RX_4_2_F08,C4-A10,RX,4,D4P4,C11,1331.6195522222222,6,Val,35.14837808937638,7.896296528716859,5,71.59675852587057,10.56591633360892,5
H_C4-A10_SL_1_1_A06,C4-A10,SL,1,D4P2,H04,1333.6148586666666,5,Thr,-0.6697627771400415,1.9290299710236762,5,6.991126705461579,4.26796888190961,5
H_C4-A10_SL_3_3_A12,C4-A10,SL,3,D1P2,D08,991.3952233333332,2,NA,4.085051555303399,1.5226985020972685,3,11.481051715772992,0.531593936030071,3
H_C1-A10_RX_3_1_E11,C1-A10,RX,3,D3P2,F04,991.4094366666666,2,NA,-0.4619149201851476,3.1123452474711546,3,2.1247531300506104,3.329766420015668,3
H_C4-A10_RX_3_1_E04,C4-A10,RX,3,D1P1,D02,991.4093233333333,2,NA,9.603989292435985,4.557528674936676,3,24.20775057501392,1.7884992614706767,3
H_C4-A10_SL_1_1_A02,C4-A10,SL,1,D2P2,E07,991.3595466666667,2,NA,21.590354613350698,7.318298098191018,3,38.35791246032397,4.829736345773725,3
H_C1-A10_RX_4_2_A05,C1-A10,RX,4,D2P4,B10,991.3661999999999,2,NA,-0.19984187574086865,1.0807335614662872,3,7.510836050914179,3.4031274090147274,3
H_C1-A10_RX_4_3_E12,C1-A10,RX,4,D2P4,E09,991.4239,2,NA,-0.17016512444676837,1.8392395483775108,3,3.9066363966282105,3.4067982571538376,3
H_C1-A10_RX_4_2_A07,C1-A10,RX,4,D2P4,B11,991.36165,2,NA,-2.0750494825689274,0.8243281468222753,3,1.2851895854216386,3.0558132659099853,3
H_C1-A10_SL_3_3_H11,C1-A10,SL,3,D3P3,F05,991.4038933333333,2,NA,3.1467159120809267,2.536347815975224,3,12.186737987098418,2.2379190992701874,3
H_C4-A10_SL_1_1_A08,C4-A10,SL,1,D4P2,H05,1303.578532222222,6,Ala,21.83001261399941,7.312527544119583,5,58.82182728436898,7.769246123923743,5
MUT,NA,NA,NA,D2P5,D06,NA,0,NA,0.10931468103810671,1.9840584520138342,17,0.38288983791333175,3.490889973709442,17
H_C1-A10_RX_3_2_B06,C1-A10,RX,3,D3P2,G12,1331.4999866666667,2,Val,1.734519531818173,3.160954038444095,3,3.7499466781799065,3.5089791943702053,3
H_C1-A10_SL_1_2_C05,C1-A10,SL,1,D4P3,E12,1333.5917688888887,6,Thr,46.32540826441537,11.626796653183922,5,88.15933251782664,6.777292364576758,5
H_C4-A10_SL_4_2_G07,C4-A10,SL,4,D1P2,H10,NA,0,NA,1.1656036713847804,1.1249116061769542,3,5.149458955186165,1.4908948366586798,3
H_C4-A10_RX_3_1_E12,C4-A10,RX,3,D4P1,C01,1322.1550577777778,6,NA,-0.9236584876073527,1.464629387446547,5,10.376275418225529,3.5921889220850542,5
H_C4-A10_RX_3_1_E10,C4-A10,RX,3,D1P1,D05,1331.6959233333332,2,Val,7.029905694590788,3.067021169339653,3,26.265759526690008,2.684285133581037,3
H_C1-A10_RX_1_1_G09,C1-A10,RX,1,D2P3,C05,991.4299866666665,2,NA,14.922115488462111,1.8191881858620265,3,28.839934579495377,6.419771903649672,3
H_C1-A10_SL_3_2_H06,C1-A10,SL,3,D4P4,G09,1379.5740186666667,5,Phe,3.4986861544250196,1.6623330598560713,5,23.18496312046433,1.8454159190575845,5
H_C4-A10_SL_4_1_A11,C4-A10,SL,4,D4P1,H08,1289.5489077777777,6,Gly,1.4504935432736068,1.3984383919604426,5,15.708949105212005,3.8599105762083754,5
H_C4-A10_RX_1_1_F03,C4-A10,RX,1,D4P2,C02,1303.6186988888887,6,Ala,17.505891435037025,8.648810576887499,5,51.959931757158145,7.483879457451383,5
H_C4-A10_RX_1_1_F05,C4-A10,RX,1,D4P2,C03,1331.612232222222,6,Val,29.650800230838875,8.476200201452587,5,68.57084178634815,7.1533767855758725,5
H_C4-A10_RX_1_1_F06,C4-A10,RX,1,D2P1,C02,1289.6197466666667,2,Gly,-1.0369461647963945,0.5546047572523027,3,0.1816152494950063,2.587668893305542,3
H_C4-A10_RX_3_3_E10,C4-A10,RX,3,D2P2,D04,991.3526966666666,2,NA,12.294431753851745,3.668592467682238,3,24.82122255713575,5.616498984943026,3
H_C4-A10_RX_3_3_A03,C4-A10,RX,3,D2P2,B06,1289.6063966666666,2,Gly,0.9777397997183499,1.8318499456589985,3,12.081326180689688,1.9541364553540117,3
H_C4-A10_RX_3_3_A04,C4-A10,RX,3,D4P2,G06,1388.6109988888886,6,Arg,6.245768691311789,5.346498461205764,5,19.484980453321416,5.291332179470687,5
H_C1-A10_RX_3_3_B04,C1-A10,RX,3,D4P4,G01,1289.5409813333333,5,Gly,6.2584390054439,2.484388877634823,5,32.79730646357244,1.7243242376596102,5
H_C4-A10_RX_2_1_H01,C4-A10,RX,2,D4P1,A11,1331.5765244444444,6,Val,31.16163909493282,11.614270692037833,5,68.29160874301947,10.671582954637778,5
H_C4-A10_RX_2_1_H02,C4-A10,RX,2,D4P1,A12,1303.5270577777776,6,Ala,8.43865437737972,5.017688289306866,5,35.29958602012828,7.579391515085547,5
H_C1-A10_RX_3_3_B07,C1-A10,RX,3,D3P3,B08,1289.4999933333334,1,Gly,1.9951203619246225,2.5233347624901343,3,9.471923733636242,0.5224909944358472,3
H_C1-A10_SL_2_1_A01,C1-A10,SL,2,D2P5,A08,1289.4254933333334,2,Gly,1.0731827832506804,0.8997986747385734,4,3.476487307175273,2.262379578969544,4
H_C4-A10_RX_2_1_G11,C4-A10,RX,2,D1P1,B03,1289.5981233333332,2,Gly,-2.055554750297534,1.6495430202878736,3,3.135837814875089,2.1449542940739725,3
H_C1-A10_SL_2_1_A03,C1-A10,SL,2,D2P5,A10,991.3203933333332,2,NA,2.428256654191628,1.3272086108877892,4,10.044466684523153,3.206806695905225,4
H_C4-A10_RX_2_1_H07,C4-A10,RX,2,D4P1,B01,1350.663941111111,6,NA,-0.8410200218952856,1.9979103271334429,5,7.216861363635202,3.5822216706386754,5
H_C4-A10_RX_2_1_H08,C4-A10,RX,2,D4P1,B02,1303.595657777778,6,Ala,-0.3583688635643736,1.4058493484698027,5,11.76476795052584,4.234280027377886,5
H_C4-A10_RX_2_2_E01,C4-A10,RX,2,D4P3,G06,1289.5286813333332,5,Gly,0.3519193494429567,1.7891161397864024,5,13.737000542183916,4.565860139390536,5
H_C4-A10_RX_2_2_E06,C4-A10,RX,2,D4P3,G07,1331.5710613333333,5,Val,34.11682704245625,7.857835038366673,5,71.50911430208261,13.807491747047663,5
H_C1-A10_RX_3_3_B01,C1-A10,RX,3,D3P3,B06,1289.4435933333334,2,Gly,0.6535926794157826,2.198866146493093,3,13.256914756371735,0.4785524512295851,3
H_C1-A10_SL_4_3_B11,C1-A10,SL,4,D3P3,H07,991.4269933333333,2,NA,12.50001996541598,3.06988427191123,3,25.621990277101812,4.457435045152312,3
H_C1-A10_RX_1_3_C12,C1-A10,RX,1,D2P3,E01,991.4323866666666,1,NA,0.5467528958311002,1.504771810690919,3,6.073998845343952,2.4888264698645144,3
H_C1-A10_SL_4_3_H03,C1-A10,SL,4,D4P4,H12,1333.54374,5,Thr,5.1518403734929725,1.8418225782700899,5,30.244622481823733,3.2088262368510914,5
H_C1-A10_RX_4_1_C11,C1-A10,RX,4,D2P4,A11,991.34365,2,NA,-1.4266473453746678,1.8295749199275635,3,1.6400790960517135,3.113524157197862,3
H_C1-A10_RX_4_1_C10,C1-A10,RX,4,D2P4,A10,991.3538000000001,2,NA,0.13409832290155022,2.1544939365119364,3,6.6659383526311755,2.2922732042081395,3
H_C1-A10_SL_3_3_G11,C1-A10,SL,3,D3P3,F03,991.4233933333333,2,NA,1.9743695893534332,0.9317043315214879,3,9.094532833126614,0.3806252690599097,3
H_C1-A10_RX_2_1_D12,C1-A10,RX,2,D2P3,F08,991.3708366666666,2,NA,-1.4451651085060904,1.3479986895263798,3,1.9601894030259472,2.6421760790279327,3
H_C1-A10_SL_3_3_A03,C1-A10,SL,3,D4P4,G11,1379.5580499999999,6,Phe,-0.8759115411018492,1.089167900744677,5,7.555326566814349,2.4444387484611703,5
H_C1-A10_RX_2_1_D10,C1-A10,RX,2,D2P3,F07,NA,0,NA,-1.2838625813033433,1.9014825621056488,3,1.968541772593877,3.036531664693082,3
H_C1-A10_SL_3_3_E03,C1-A10,SL,3,D3P3,E10,991.3894933333332,2,NA,10.39519438916661,3.616014110578443,3,24.44802323100269,3.3663228444579167,3
H_C4-A10_RX_3_3_F04,C4-A10,RX,3,D2P2,D05,991.3489966666666,2,NA,-1.1917078636650327,1.369464210550728,3,1.946791411636518,2.432229111041514,3
H_C4-A10_RX_3_3_F07,C4-A10,RX,3,D2P2,D06,991.3513966666667,2,NA,7.866148286937519,3.552501438379287,3,18.009483090032035,4.393185708305702,3
H_C4-A10_RX_3_2_F05,C4-A10,RX,3,D4P2,G01,1331.6255988888888,6,Val,24.808775070312837,10.603542290031555,5,60.82161128843207,12.760927843280424,5
H_C1-A10_SL_4_3_B02,C1-A10,SL,4,D3P3,H06,991.4269933333333,2,NA,0.5178555762984919,1.365127200405863,3,6.146557933195037,0.6069413449249297,3
H_C1-A10_RX_3_3_B08,C1-A10,RX,3,D3P3,B09,991.3309433333332,2,NA,0.09597804907237088,2.2029135954503505,3,6.016821148443476,0.7573647497896563,3
H_C1-A10_RX_3_2_B09,C1-A10,RX,3,D3P2,H01,991.2399866666666,2,NA,7.270284029800332,3.2647968287034104,3,14.666883740801003,3.4385305029193423,3
H_C1-A10_RX_3_3_A04,C1-A10,RX,3,D3P3,B04,1289.4441433333334,2,Gly,1.926499603901214,4.849759060941537,3,12.621755711783962,0.9948735260099351,3
H_C4-A10_RX_3_3_F09,C4-A10,RX,3,D2P2,D08,991.3629466666666,2,NA,12.62012109531311,2.8584802595185654,3,24.825356037850742,3.8667489720941934,3
H_C4-A10_RX_3_3_F08,C4-A10,RX,3,D2P2,D07,991.3638966666667,2,NA,-0.8616298113937342,1.6801702812854118,3,1.0987435559441852,2.6478927035298594,3
H_C1-A10_RX_3_3_A01,C1-A10,RX,3,D3P3,B03,1331.4999933333334,2,Val,-0.527156295815921,0.6303943534480467,3,3.6913179952624797,2.489115924928695,3
H_C4-A10_RX_2_2_B05,C4-A10,RX,2,D3P1,A04,1331.52215,2,Val,1.1285193877302477,1.013016571866009,3,9.110591610222855,3.9574455759755627,3
H_C4-A10_RX_2_2_B04,C4-A10,RX,2,D4P3,G02,1331.5961013333333,5,Val,44.64818975896593,12.151177408694208,5,79.56835935039251,13.645477583815163,5
H_C4-A10_RX_2_2_B07,C4-A10,RX,2,D3P1,A05,1161.4581,2,NA,26.40838770444148,4.734204365622915,3,63.22932447031368,12.8247071946961,3
H_C4-A10_RX_1_3_G09,C4-A10,RX,1,D4P2,F02,1331.641298888889,6,Val,45.53250651753369,10.582776594363336,5,80.53832800984344,6.093930048212296,5
H_C4-A10_RX_2_3_H06,C4-A10,RX,2,D4P4,A01,1331.633918888889,6,Val,49.892658829373815,14.76887668642074,5,84.07613249878412,14.911364036749399,5
H_C4-A10_SL_3_3_B01,C4-A10,SL,3,D4P1,H01,1289.5765366666667,4,Gly,1.6890737232073985,0.7917591348747408,5,11.57899681594316,3.301040120986327,5
H_C4-A10_RX_1_3_G05,C4-A10,RX,1,D4P2,F01,1303.570432222222,6,Ala,4.504943299875868,2.1515654365654413,5,25.96928310717347,7.808326435980813,5
H_C4-A10_RX_1_3_G02,C4-A10,RX,1,D4P2,E12,1379.542248888889,6,Phe,4.364929464443747,2.2082542867169064,5,23.99286857618076,7.009138124378084,5
H_C4-A10_RX_1_3_G01,C4-A10,RX,1,D4P2,E11,1379.5684988888888,6,Phe,22.06770449792835,5.308814124261994,5,58.920178027987276,4.213428177491436,5
H_C4-A10_SL_2_1_A01,C4-A10,SL,2,D4P1,C10,1303.570591111111,6,Ala,2.9887540551529312,2.599746023619283,5,26.121183173709774,6.284609631379511,5
H_C1-A10_RX_2_2_B11,C1-A10,RX,2,D2P3,G10,NA,0,NA,1.8816999227210323,2.2480756470742693,3,6.116094859002314,1.1613837150729216,3
H_C1-A10_RX_4_3_G09,C1-A10,RX,4,D2P4,F04,991.45615,2,NA,-3.1203585755579177,1.146734909776811,3,1.098193196062678,3.330521826111802,3
H_C1-A10_RX_3_1_C03,C1-A10,RX,3,D3P2,E02,991.4130866666667,2,NA,-0.16133707564612676,2.3880091081660493,3,2.3574194186945614,3.353100084232458,3
H_C1-A10_RX_4_2_B06,C1-A10,RX,4,D2P4,C02,1289.49395,2,Gly,1.255358754802592,1.1731685019508935,3,10.099743517021528,3.884240142032155,3
H_C1-A10_RX_4_3_G02,C1-A10,RX,4,D2P4,F02,991.47815,2,NA,-1.2347343843104819,1.637081450659125,3,2.5169622122584636,3.0976651172685656,3
H_C4-A10_SL_2_1_A09,C4-A10,SL,2,D1P1,E11,991.4156733333332,2,NA,-1.1636871230787669,2.3705158345514095,3,3.772317439112513,2.8481733358428802,3
H_C4-A10_RX_4_2_D09,C4-A10,RX,4,D3P1,G12,991.4122500000001,2,NA,86.54798598997321,12.987154612769933,3,86.28332212290235,13.526837316244091,3
H_C1-A10_RX_4_3_G01,C1-A10,RX,4,D2P4,F01,1331.42155,2,Val,0.85551922447315,1.7523702982040728,3,5.195536279996383,2.7219586206715687,3
H_C1-A10_RX_3_2_E11,C1-A10,RX,3,D3P2,H09,991.3534866666666,2,NA,2.428349468549119,4.063870592773282,3,4.4158554335691695,3.4770222521957583,3
H_C1-A10_RX_3_2_E10,C1-A10,RX,3,D3P2,H08,991.3534866666666,2,NA,0.8597471182636185,2.7480015564292897,3,3.208546485822437,3.8793806684684964,3
H_C1-A10_RX_4_3_G04,C1-A10,RX,4,D2P4,F03,1289.5155,2,Gly,-0.15149662441926268,1.33067545412335,3,9.08876858334766,4.455520910647656,3
H_C4-A10_RX_2_2_C01,C4-A10,RX,2,D3P1,A08,1331.4966,2,Val,1.2016306500998508,1.1817251608146135,3,7.690628656986346,3.038195611453053,3
H_C1-A10_RX_1_2_A11,C1-A10,RX,1,D4P3,C01,1314.6739599999999,5,NA,2.5030372292355114,1.681150252790207,5,9.929021434672551,3.951623769067011,5
H_C1-A10_RX_1_2_A10,C1-A10,RX,1,D2P3,C11,991.3869866666666,2,NA,3.467577769156927,0.9220349193699119,3,8.293627234568321,1.774417406031116,3
H_C4-A10_RX_4_1_H11,C4-A10,RX,4,D3P1,F10,1331.5709000000002,2,Val,2.019702637960712,1.0818294211841217,3,9.347527212500198,2.4000770918289507,3
H_C4-A10_RX_4_1_H10,C4-A10,RX,4,D4P4,B09,1331.6125022222222,6,Val,44.70681388745873,11.782975119197792,5,79.2934452418566,12.748305929503234,5
H_C1-A10_RX_4_2_E03,C1-A10,RX,4,D2P4,C09,991.3871,2,NA,-0.6089085304824747,1.594993015190096,3,3.7534761424068996,2.662778731201266,3
H_C1-A10_RX_1_1_A10,C1-A10,RX,1,D2P3,B09,991.4382366666666,2,NA,1.2691600416429336,1.7181604462040239,3,6.094997785267587,2.50185126415467,3
H_C4-A10_SL_1_2_D03,C4-A10,SL,1,D4P3,A05,1303.602872,5,Ala,24.030210353157827,6.4140038045208945,5,60.15375835719705,5.921941205458564,5
H_C1-A10_RX_3_3_G01,C1-A10,RX,3,D3P3,C11,991.3278433333332,2,NA,17.51331150789399,3.7486256978295995,3,36.65100419755576,4.5071213359471844,3
H_C4-A10_SL_4_3_C11,C4-A10,SL,4,D2P3,B02,1289.5999866666666,1,Gly,-0.8366678859052059,2.0250109270955847,3,1.7239341978549845,2.9781984841185913,3
H_C4-A10_RX_3_2_F09,C4-A10,RX,3,D2P2,A10,1289.6710466666666,2,Gly,-0.050592959432404015,1.7362431831060274,3,2.960949750830659,2.232996418138434,3
H_C4-A10_RX_1_3_D12,C4-A10,RX,1,D2P1,F08,1289.6197466666667,2,Gly,-0.7475033342351431,0.7596009982754782,3,0.38244451768248383,2.6254258264540544,3
H_C4-A10_SL_1_2_G03,C4-A10,SL,1,D4P3,A07,1360.600812,5,Gln,-0.6217562546504791,0.8982665204740073,5,5.668162833858519,3.625160924768438,5
H_C1-A10_SL_1_1_B04,C1-A10,SL,1,D2P4,F10,991.4202,2,NA,-1.1695690333335784,1.764074875570646,3,2.9632977756004966,2.7852753045073135,3
H_C1-A10_SL_1_1_B07,C1-A10,SL,1,D2P4,F11,991.418,2,NA,0.8887487393321937,1.0581803170121669,3,3.144436011623046,2.5963747952255556,3
H_C4-A10_SL_3_1_E05,C4-A10,SL,3,D1P2,C02,991.3941733333331,2,NA,72.29832467775354,3.333705872606962,3,78.60893728060866,8.067051189488685,3
H_C1-A10_RX_3_2_F03,C1-A10,RX,3,D3P2,H10,991.3534866666666,2,NA,1.6576608310236922,2.1476015451463475,3,2.5517382299403084,3.829971919941504,3
H_C1-A10_RX_1_2_F08,C1-A10,RX,1,D2P3,D04,991.4499366666666,2,NA,-1.1390304540104181,0.8865689177568453,3,4.680367180219844,2.7330150455181017,3
H_C1-A10_RX_3_2_F04,C1-A10,RX,3,D4P4,F11,1289.5024983333335,4,Gly,0.9230443251013393,2.483659272688702,5,7.061737312536179,3.680065482351073,5
H_C1-A10_RX_3_2_F07,C1-A10,RX,3,D3P3,A01,1162.3334933333333,2,NA,1.2604334366743253,2.3448760597007756,3,5.215264690523388,1.4030172446283176,3
H_C1-A10_RX_1_1_C06,C1-A10,RX,1,D2P3,B10,991.4059866666666,2,NA,2.6738348902959204,1.3878209220524116,3,8.516937378149022,2.192834930204922,3
H_C1-A10_RX_3_2_F09,C1-A10,RX,3,D3P3,A03,991.3627933333332,2,NA,2.7038163839910325,1.4856073609434095,3,8.821657976671325,0.2978718998862976,3
H_C1-A10_RX_3_2_F08,C1-A10,RX,3,D4P4,F12,1289.5063333333335,6,Gly,4.311862879739158,1.364519306569671,5,21.314189723095247,2.6469327292448144,5
H_C4-A10_RX_4_3_B12,C4-A10,RX,4,D3P2,A09,1289.5256866666668,2,Gly,0.40974009442635123,2.500271309467811,3,2.0916955273299087,3.118947522788532,3
H_C1-A10_SL_2_2_B04,C1-A10,SL,2,D4P3,F08,1303.4983786666667,5,Ala,-0.45855032585334826,2.253448416814645,6,8.938415380846871,3.6047853915044996,6
H_C4-A10_RX_2_3_F05,C4-A10,RX,2,D4P3,H08,1289.5377813333332,5,Gly,1.6605778753470097,1.043500262461659,5,16.395907975057426,5.118466238711938,5
H_C1-A10_RX_1_1_E11,C1-A10,RX,1,D2P3,C01,1331.3999866666668,1,Val,1.445422987391656,1.5033091833145211,3,7.277476043434514,2.144028947239745,3
H_C4-A10_RX_2_3_D12,C4-A10,RX,2,D4P3,H04,1331.5798522222224,6,Val,40.14342316216032,13.184460671535662,5,75.91682408111502,15.694720825271299,5
H_C4-A10_RX_3_1_G03,C4-A10,RX,3,D1P1,E01,NA,0,NA,-1.59738186321613,1.9400014208988847,3,2.689133992866934,2.9917761395757316,3
H_C4-A10_SL_4_3_E06,C4-A10,SL,4,D4P3,B08,1303.5679477777778,6,Ala,20.407246277572753,4.29541652719794,5,60.42957679580771,5.658792112317004,5
H_C4-A10_RX_3_1_G07,C4-A10,RX,3,D1P1,E03,1331.7207733333335,2,Val,3.912728623560182,3.4255348940053025,3,15.621105134616075,1.1478523172959412,3
H_C4-A10_RX_3_1_G04,C4-A10,RX,3,D1P1,E02,1331.7255733333334,2,Val,-1.4953543672005694,2.4606092079106605,3,3.481166951669183,2.7833505482651475,3
H_C1-A10_SL_4_2_C03,C1-A10,SL,4,D4P4,H05,1333.5398333333333,6,Thr,15.573322097764308,6.0798300052647685,5,52.01077848378409,4.137559132985981,5
H_C1-A10_RX_1_3_H10,C1-A10,RX,1,D2P3,E11,1140.4464366666666,2,NA,1.1795278244850425,0.6029682504098769,3,4.420235218665819,2.72804764544836,3
H_C1-A10_SL_1_1_G01,C1-A10,SL,1,D2P4,G10,991.4335,2,NA,-1.536724280291079,1.2714190424237144,3,2.6368833950394777,3.1423305982148624,3
H_C4-A10_RX_4_1_D10,C4-A10,RX,4,D4P4,A09,1331.6188033333333,4,Val,31.230731668904838,7.059070864445281,5,72.29977253102183,5.785972809621003,5
H_C4-A10_RX_1_1_C05,C4-A10,RX,1,D2P1,B01,991.3818466666667,1,NA,1.7532230131293007,1.163415963423281,3,4.766718792145874,2.837746229232919,3
H_C4-A10_RX_4_2_C09,C4-A10,RX,4,D3P1,G06,1331.6135,2,Val,2.7756467155576985,1.0094680557151348,3,17.170153778916845,6.754297902441525,3
H_C4-A10_RX_1_1_C01,C4-A10,RX,1,D2P1,A10,991.3943466666667,1,NA,-0.055454557562599906,1.969201652141779,3,1.4875928435605263,2.040710829102512,3
H_C4-A10_RX_1_1_C02,C4-A10,RX,1,D4P2,B06,1303.5804655555555,6,Ala,-0.45727405449560116,3.226210834541282,5,2.0455005025351216,1.9378037873229519,5
H_C4-A10_RX_1_1_C03,C4-A10,RX,1,D2P1,A12,991.4038466666666,1,NA,3.9690470553267505,4.219068150685034,3,2.2086629381015883,2.2019850587393583,3
H_C4-A10_RX_1_1_C08,C4-A10,RX,1,D4P2,B07,1390.5966655555555,6,fhOrn,17.07710800980099,7.916989368995772,5,52.166816780498564,9.654589397648955,5
H_C4-A10_RX_1_1_C09,C4-A10,RX,1,D4P2,B08,1303.5312493333333,5,Ala,-1.5597724222427671,1.6792917206592437,5,4.068791328888713,2.746919889770828,5
H_C1-A10_RX_4_3_D10,C1-A10,RX,4,D2P4,E05,991.43685,2,NA,-2.785932734920818,1.0584416060959345,3,1.661190802084341,3.608164613224959,3
H_C1-A10_SL_1_2_F06,C1-A10,SL,1,D2P4,H07,991.4638,2,NA,-1.035695536140285,0.954349110926395,3,0.9886139548191369,3.5052920147463458,3
H_C1-A10_RX_1_2_C06,C1-A10,RX,1,D2P3,D02,991.4173866666666,1,NA,0.6970963820293044,0.5440128810027409,3,4.730405057173246,2.7451388863583412,3
H_C4-A10_RX_4_3_H12,C4-A10,RX,4,D4P4,E11,1303.579616,5,Ala,20.09329747844626,3.7225594562488027,5,57.18691295373965,3.1043555576000013,5
H_C4-A10_RX_4_3_H11,C4-A10,RX,4,D3P2,C12,991.3757366666666,2,NA,6.041687547788641,5.591776789865372,3,13.97704002742015,6.999793441831257,3
H_C4-A10_RX_1_3_H02,C4-A10,RX,1,D2P1,G08,991.3446466666667,2,NA,0.45736286865869397,1.5189033304796402,3,3.466900437113548,1.8617600157385683,3
H_C4-A10_RX_1_3_H04,C4-A10,RX,1,D2P1,G09,1289.6230466666666,2,Gly,-0.5743005416218189,0.8685999856106481,3,1.4177124602594582,2.7246563498601275,3
